B622603-5,2023,1,510101008,412.03,OP-04-01
B622603-5,2023,1,510101008,389.12,OP-04-02
B622603-5,2023,1,510101008,389.12,OP-04-03
B622603-5,2023,1,510101009,0.00,AD-01
B622603-5,2023,1,510101009,0.00,AD-02
B622603-5,2023,1,510101009,0.00,AD-03
B622603-5,2023,1,510101009,0.00,OP-01
B622603-5,2023,1,510101009,0.00,OP-02-01
B622603-5,2023,1,510101009,0.00,OP-02-02
B622603-5,2023,1,510101009,0.00,OP-02-03
B622603-5,2023,1,510101009,0.00,OP-02-04
B622603-5,2023,1,510101009,0.00,OP-02-05
B622603-5,2023,1,510101009,0.00,OP-02-06
B622603-5,2023,1,510101009,0.00,OP-02-07
B622603-5,2023,1,510101009,0.00,OP-03-01
B622603-5,2023,1,510101009,0.00,OP-03-02
B622603-5,2023,1,510101009,0.00,OP-03-03
B622603-5,2023,1,510101009,0.00,OP-03-04
B622603-5,2023,1,510101009,0.00,OP-03-05
B622603-5,2023,1,510101009,0.00,OP-04-01
B622603-5,2023,1,510101009,0.00,OP-04-02
B622603-5,2023,1,510101009,0.00,OP-04-03
B622603-5,2023,1,510201001,0.00,AD-01
B622603-5,2023,1,510201001,10046.40,AD-02
B622603-5,2023,1,510201001,11919.60,AD-03
B622603-5,2023,1,510201001,0.00,OP-01
B622603-5,2023,1,510201001,0.00,OP-02-01
B622603-5,2023,1,510201001,0.00,OP-02-02
B622603-5,2023,1,510201001,0.00,OP-02-03
B622603-5,2023,1,510201001,0.00,OP-02-04
B622603-5,2023,1,510201001,0.00,OP-02-05
B622603-5,2023,1,510201001,0.00,OP-02-06
B622603-5,2023,1,510201001,0.00,OP-02-07
B622603-5,2023,1,510201001,0.00,OP-03-01
B622603-5,2023,1,510201001,2400.00,OP-03-02
B622603-5,2023,1,510201001,0.00,OP-03-03
B622603-5,2023,1,510201001,0.00,OP-03-04
B622603-5,2023,1,510201001,0.00,OP-03-05
B622603-5,2023,1,510201001,0.00,OP-04-01
B622603-5,2023,1,510201001,0.00,OP-04-02
B622603-5,2023,1,510201001,0.00,OP-04-03
B622603-5,2023,1,510201002,0.00,AD-01
B622603-5,2023,1,510201002,0.00,AD-02
B622603-5,2023,1,510201002,0.00,AD-03
B622603-5,2023,1,510201002,0.00,OP-01
B622603-5,2023,1,510201002,0.00,OP-02-01
B622603-5,2023,1,510201002,0.00,OP-02-02
B622603-5,2023,1,510201002,0.00,OP-02-03
B622603-5,2023,1,510201002,0.00,OP-02-04
B622603-5,2023,1,510201002,0.00,OP-02-05
B622603-5,2023,1,510201002,0.00,OP-02-06
B622603-5,2023,1,510201002,0.00,OP-02-07
B622603-5,2023,1,510201002,0.00,OP-03-01
B622603-5,2023,1,510201002,0.00,OP-03-02
B622603-5,2023,1,510201002,0.00,OP-03-03
B622603-5,2023,1,510201002,0.00,OP-03-04
B622603-5,2023,1,510201002,0.00,OP-03-05
B622603-5,2023,1,510201002,0.00,OP-04-01
B622603-5,2023,1,510201002,0.00,OP-04-02
B622603-5,2023,1,510201002,0.00,OP-04-03
B622603-5,2023,1,510201003,0.00,AD-01
B622603-5,2023,1,510201003,3500.00,AD-02
B622603-5,2023,1,510201003,1500.00,AD-03
B622603-5,2023,1,510201003,0.00,OP-01
B622603-5,2023,1,510201003,425.00,OP-02-01
B622603-5,2023,1,510201003,416.67,OP-02-02
B622603-5,2023,1,510201003,416.67,OP-02-03
B622603-5,2023,1,510201003,416.67,OP-02-04
B622603-5,2023,1,510201003,416.67,OP-02-05
B622603-5,2023,1,510201003,416.67,OP-02-06
B622603-5,2023,1,510201003,416.67,OP-02-07
B622603-5,2023,1,510201003,0.00,OP-03-01
B622603-5,2023,1,510201003,0.00,OP-03-02
B622603-5,2023,1,510201003,0.00,OP-03-03
B622603-5,2023,1,510201003,0.00,OP-03-04
B622603-5,2023,1,510201003,0.00,OP-03-05
B622603-5,2023,1,510201003,0.00,OP-04-01
B622603-5,2023,1,510201003,0.00,OP-04-02
B622603-5,2023,1,510201003,0.00,OP-04-03
B622603-5,2023,1,510201004,0.00,AD-01
B622603-5,2023,1,510201004,0.00,AD-02
B622603-5,2023,1,510201004,0.00,AD-03
B622603-5,2023,1,510201004,0.00,OP-01
B622603-5,2023,1,510201004,0.00,OP-02-01
B622603-5,2023,1,510201004,0.00,OP-02-02
B622603-5,2023,1,510201004,0.00,OP-02-03
B622603-5,2023,1,510201004,0.00,OP-02-04
B622603-5,2023,1,510201004,0.00,OP-02-05
B622603-5,2023,1,510201004,0.00,OP-02-06
B622603-5,2023,1,510201004,0.00,OP-02-07
B622603-5,2023,1,510201004,0.00,OP-03-01
B622603-5,2023,1,510201004,0.00,OP-03-02
B622603-5,2023,1,510201004,0.00,OP-03-03
B622603-5,2023,1,510201004,0.00,OP-03-04
B622603-5,2023,1,510201004,0.00,OP-03-05
B622603-5,2023,1,510201004,0.00,OP-04-01
B622603-5,2023,1,510201004,0.00,OP-04-02
B622603-5,2023,1,510201004,0.00,OP-04-03
B622603-5,2023,1,510201005,0.00,AD-01
B622603-5,2023,1,510201005,0.00,AD-02
B622603-5,2023,1,510201005,0.00,AD-03
B622603-5,2023,1,510201005,0.00,OP-01
B622603-5,2023,1,510201005,0.00,OP-02-01
B622603-5,2023,1,510201005,0.00,OP-02-02
B622603-5,2023,1,510201005,0.00,OP-02-03
B622603-5,2023,1,510201005,0.00,OP-02-04
B622603-5,2023,1,510201005,0.00,OP-02-05
B622603-5,2023,1,510201005,0.00,OP-02-06
B622603-5,2023,1,510201005,0.00,OP-02-07
B622603-5,2023,1,510201005,0.00,OP-03-01
B622603-5,2023,1,510201005,0.00,OP-03-02
B622603-5,2023,1,510201005,0.00,OP-03-03
B622603-5,2023,1,510201005,0.00,OP-03-04
B622603-5,2023,1,510201005,0.00,OP-03-05
B622603-5,2023,1,510201005,0.00,OP-04-01
B622603-5,2023,1,510201005,0.00,OP-04-02
B622603-5,2023,1,510201005,0.00,OP-04-03
B622603-5,2023,1,510201006,0.00,AD-01
B622603-5,2023,1,510201006,0.00,AD-02
B622603-5,2023,1,510201006,0.00,AD-03
B622603-5,2023,1,510201006,0.00,OP-01
B622603-5,2023,1,510201006,0.00,OP-02-01
B622603-5,2023,1,510201006,0.00,OP-02-02
B622603-5,2023,1,510201006,0.00,OP-02-03
B622603-5,2023,1,510201006,0.00,OP-02-04
B622603-5,2023,1,510201006,0.00,OP-02-05
B622603-5,2023,1,510201006,0.00,OP-02-06
B622603-5,2023,1,510201006,0.00,OP-02-07
B622603-5,2023,1,510201006,0.00,OP-03-01
B622603-5,2023,1,510201006,0.00,OP-03-02
B622603-5,2023,1,510201006,0.00,OP-03-03
B622603-5,2023,1,510201006,0.00,OP-03-04
B622603-5,2023,1,510201006,0.00,OP-03-05
B622603-5,2023,1,510201006,0.00,OP-04-01
B622603-5,2023,1,510201006,0.00,OP-04-02
B622603-5,2023,1,510201006,0.00,OP-04-03
B622603-5,2023,1,510201007,0.00,AD-01
B622603-5,2023,1,510201007,0.00,AD-02
B622603-5,2023,1,510201007,0.00,AD-03
B622603-5,2023,1,510201007,0.00,OP-01
B622603-5,2023,1,510201007,0.00,OP-02-01
B622603-5,2023,1,510201007,0.00,OP-02-02
B622603-5,2023,1,510201007,0.00,OP-02-03
B622603-5,2023,1,510201007,0.00,OP-02-04
B622603-5,2023,1,510201007,0.00,OP-02-05
B622603-5,2023,1,510201007,0.00,OP-02-06
B622603-5,2023,1,510201007,0.00,OP-02-07
B622603-5,2023,1,510201007,0.00,OP-03-01
B622603-5,2023,1,510201007,0.00,OP-03-02
B622603-5,2023,1,510201007,0.00,OP-03-03
B622603-5,2023,1,510201007,0.00,OP-03-04
B622603-5,2023,1,510201007,0.00,OP-03-05
B622603-5,2023,1,510201007,0.00,OP-04-01
B622603-5,2023,1,510201007,0.00,OP-04-02
B622603-5,2023,1,510201007,0.00,OP-04-03
B622603-5,2023,1,510201008,0.00,AD-01
B622603-5,2023,1,510201008,900.00,AD-02
B622603-5,2023,1,510201008,0.00,AD-03
B622603-5,2023,1,510201008,0.00,OP-01
B622603-5,2023,1,510201008,0.00,OP-02-01
B622603-5,2023,1,510201008,0.00,OP-02-02
B622603-5,2023,1,510201008,0.00,OP-02-03
B622603-5,2023,1,510201008,0.00,OP-02-04
B622603-5,2023,1,510201008,0.00,OP-02-05
B622603-5,2023,1,510201008,0.00,OP-02-06
B622603-5,2023,1,510201008,0.00,OP-02-07
B622603-5,2023,1,510201008,0.00,OP-03-01
B622603-5,2023,1,510201008,0.00,OP-03-02
B622603-5,2023,1,510201008,0.00,OP-03-03
B622603-5,2023,1,510201008,0.00,OP-03-04
B622603-5,2023,1,510201008,0.00,OP-03-05
B622603-5,2023,1,510201008,0.00,OP-04-01
B622603-5,2023,1,510201008,0.00,OP-04-02
B622603-5,2023,1,510201008,0.00,OP-04-03
B622603-5,2023,1,510201009,0.00,AD-01
B622603-5,2023,1,510201009,810.00,AD-02
B622603-5,2023,1,510201009,1215.00,AD-03
B622603-5,2023,1,510201009,0.00,OP-01
B622603-5,2023,1,510201009,0.00,OP-02-01
B622603-5,2023,1,510201009,0.00,OP-02-02
B622603-5,2023,1,510201009,0.00,OP-02-03
B622603-5,2023,1,510201009,0.00,OP-02-04
B622603-5,2023,1,510201009,0.00,OP-02-05
B622603-5,2023,1,510201009,0.00,OP-02-06
B622603-5,2023,1,510201009,0.00,OP-02-07
B622603-5,2023,1,510201009,0.00,OP-03-01
B622603-5,2023,1,510201009,0.00,OP-03-02
B622603-5,2023,1,510201009,0.00,OP-03-03
B622603-5,2023,1,510201009,0.00,OP-03-04
B622603-5,2023,1,510201009,0.00,OP-03-05
B622603-5,2023,1,510201009,0.00,OP-04-01
B622603-5,2023,1,510201009,0.00,OP-04-02
B622603-5,2023,1,510201009,0.00,OP-04-03
B622603-5,2023,1,510201010,0.00,AD-01
B622603-5,2023,1,510201010,2000.00,AD-02
B622603-5,2023,1,510201010,0.00,AD-03
B622603-5,2023,1,510201010,0.00,OP-01
B622603-5,2023,1,510201010,0.00,OP-02-01
B622603-5,2023,1,510201010,0.00,OP-02-02
B622603-5,2023,1,510201010,0.00,OP-02-03
B622603-5,2023,1,510201010,0.00,OP-02-04
B622603-5,2023,1,510201010,0.00,OP-02-05
B622603-5,2023,1,510201010,0.00,OP-02-06
B622603-5,2023,1,510201010,0.00,OP-02-07
B622603-5,2023,1,510201010,0.00,OP-03-01
B622603-5,2023,1,510201010,0.00,OP-03-02
B622603-5,2023,1,510201010,0.00,OP-03-03
B622603-5,2023,1,510201010,0.00,OP-03-04
B622603-5,2023,1,510201010,0.00,OP-03-05
B622603-5,2023,1,510201010,0.00,OP-04-01
B622603-5,2023,1,510201010,0.00,OP-04-02
B622603-5,2023,1,510201010,0.00,OP-04-03
B622603-5,2023,1,510201011,0.00,AD-01
B622603-5,2023,1,510201011,0.00,AD-02
B622603-5,2023,1,510201011,0.00,AD-03
B622603-5,2023,1,510201011,0.00,OP-01
B622603-5,2023,1,510201011,0.00,OP-02-01
B622603-5,2023,1,510201011,0.00,OP-02-02
B622603-5,2023,1,510201011,0.00,OP-02-03
B622603-5,2023,1,510201011,0.00,OP-02-04
B622603-5,2023,1,510201011,0.00,OP-02-05
B622603-5,2023,1,510201011,0.00,OP-02-06
B622603-5,2023,1,510201011,0.00,OP-02-07
B622603-5,2023,1,510201011,0.00,OP-03-01
B622603-5,2023,1,510201011,0.00,OP-03-02
B622603-5,2023,1,510201011,0.00,OP-03-03
B622603-5,2023,1,510201011,0.00,OP-03-04
B622603-5,2023,1,510201011,0.00,OP-03-05
B622603-5,2023,1,510201011,0.00,OP-04-01
B622603-5,2023,1,510201011,0.00,OP-04-02
B622603-5,2023,1,510201011,0.00,OP-04-03
B622603-5,2023,1,510202001,0.00,AD-01
B622603-5,2023,1,510202001,640.00,AD-02
B622603-5,2023,1,510202001,1210.00,AD-03
B622603-5,2023,1,510202001,0.00,OP-01
B622603-5,2023,1,510202001,0.00,OP-02-01
B622603-5,2023,1,510202001,0.00,OP-02-02
B622603-5,2023,1,510202001,0.00,OP-02-03
B622603-5,2023,1,510202001,0.00,OP-02-04
B622603-5,2023,1,510202001,0.00,OP-02-05
B622603-5,2023,1,510202001,0.00,OP-02-06
B622603-5,2023,1,510202001,0.00,OP-02-07
B622603-5,2023,1,510202001,0.00,OP-03-01
B622603-5,2023,1,510202001,0.00,OP-03-02
B622603-5,2023,1,510202001,0.00,OP-03-03
B622603-5,2023,1,510202001,0.00,OP-03-04
B622603-5,2023,1,510202001,0.00,OP-03-05
B622603-5,2023,1,510202001,0.00,OP-04-01
B622603-5,2023,1,510202001,0.00,OP-04-02
B622603-5,2023,1,510202001,0.00,OP-04-03
B622603-5,2023,1,510202002,880.00,AD-01
B622603-5,2023,1,510202002,149.00,AD-02
B622603-5,2023,1,510202002,995.00,AD-03
B622603-5,2023,1,510202002,679.00,OP-01
B622603-5,2023,1,510202002,595.00,OP-02-01
B622603-5,2023,1,510202002,595.00,OP-02-02
B622603-5,2023,1,510202002,595.00,OP-02-03
B622603-5,2023,1,510202002,595.00,OP-02-04
B622603-5,2023,1,510202002,595.00,OP-02-05
B622603-5,2023,1,510202002,595.00,OP-02-06
B622603-5,2023,1,510202002,595.00,OP-02-07
B622603-5,2023,1,510202002,200.00,OP-03-01
B622603-5,2023,1,510202002,299.00,OP-03-02
B622603-5,2023,1,510202002,254.00,OP-03-03
B622603-5,2023,1,510202002,150.00,OP-03-04
B622603-5,2023,1,510202002,200.00,OP-03-05
B622603-5,2023,1,510202002,480.00,OP-04-01
B622603-5,2023,1,510202002,480.00,OP-04-02
B622603-5,2023,1,510202002,370.00,OP-04-03
B622603-5,2023,1,510202003,0.00,AD-01
B622603-5,2023,1,510202003,320.00,AD-02
B622603-5,2023,1,510202003,480.00,AD-03
B622603-5,2023,1,510202003,0.00,OP-01
B622603-5,2023,1,510202003,0.00,OP-02-01
B622603-5,2023,1,510202003,0.00,OP-02-02
B622603-5,2023,1,510202003,0.00,OP-02-03
B622603-5,2023,1,510202003,0.00,OP-02-04
B622603-5,2023,1,510202003,0.00,OP-02-05
B622603-5,2023,1,510202003,0.00,OP-02-06
B622603-5,2023,1,510202003,0.00,OP-02-07
B622603-5,2023,1,510202003,350.00,OP-03-01
B622603-5,2023,1,510202003,400.00,OP-03-02
B622603-5,2023,1,510202003,350.00,OP-03-03
B622603-5,2023,1,510202003,250.00,OP-03-04
B622603-5,2023,1,510202003,300.00,OP-03-05
B622603-5,2023,1,510202003,0.00,OP-04-01
B622603-5,2023,1,510202003,0.00,OP-04-02
B622603-5,2023,1,510202003,0.00,OP-04-03
B622603-5,2023,1,510203001,0.00,AD-01
B622603-5,2023,1,510203001,240.00,AD-02
B622603-5,2023,1,510203001,360.00,AD-03
B622603-5,2023,1,510203001,0.00,OP-01
B622603-5,2023,1,510203001,0.00,OP-02-01
B622603-5,2023,1,510203001,0.00,OP-02-02
B622603-5,2023,1,510203001,0.00,OP-02-03
B622603-5,2023,1,510203001,0.00,OP-02-04
B622603-5,2023,1,510203001,0.00,OP-02-05
B622603-5,2023,1,510203001,0.00,OP-02-06
B622603-5,2023,1,510203001,0.00,OP-02-07
B622603-5,2023,1,510203001,0.00,OP-03-01
B622603-5,2023,1,510203001,0.00,OP-03-02
B622603-5,2023,1,510203001,0.00,OP-03-03
B622603-5,2023,1,510203001,0.00,OP-03-04
B622603-5,2023,1,510203001,0.00,OP-03-05
B622603-5,2023,1,510203001,0.00,OP-04-01
B622603-5,2023,1,510203001,0.00,OP-04-02
B622603-5,2023,1,510203001,0.00,OP-04-03
B622603-5,2023,1,510203002,0.00,AD-01
B622603-5,2023,1,510203002,0.00,AD-02
B622603-5,2023,1,510203002,0.00,AD-03
B622603-5,2023,1,510203002,0.00,OP-01
B622603-5,2023,1,510203002,0.00,OP-02-01
B622603-5,2023,1,510203002,0.00,OP-02-02
B622603-5,2023,1,510203002,0.00,OP-02-03
B622603-5,2023,1,510203002,0.00,OP-02-04
B622603-5,2023,1,510203002,0.00,OP-02-05
B622603-5,2023,1,510203002,0.00,OP-02-06
B622603-5,2023,1,510203002,0.00,OP-02-07
B622603-5,2023,1,510203002,0.00,OP-03-01
B622603-5,2023,1,510203002,0.00,OP-03-02
B622603-5,2023,1,510203002,0.00,OP-03-03
B622603-5,2023,1,510203002,0.00,OP-03-04
B622603-5,2023,1,510203002,0.00,OP-03-05
B622603-5,2023,1,510203002,0.00,OP-04-01
B622603-5,2023,1,510203002,0.00,OP-04-02
B622603-5,2023,1,510203002,0.00,OP-04-03
B622603-5,2023,1,510203003,0.00,AD-01
B622603-5,2023,1,510203003,1560.00,AD-02
B622603-5,2023,1,510203003,0.00,AD-03
B622603-5,2023,1,510203003,0.00,OP-01
B622603-5,2023,1,510203003,0.00,OP-02-01
B622603-5,2023,1,510203003,0.00,OP-02-02
B622603-5,2023,1,510203003,0.00,OP-02-03
B622603-5,2023,1,510203003,0.00,OP-02-04
B622603-5,2023,1,510203003,0.00,OP-02-05
B622603-5,2023,1,510203003,0.00,OP-02-06
B622603-5,2023,1,510203003,0.00,OP-02-07
B622603-5,2023,1,510203003,0.00,OP-03-01
B622603-5,2023,1,510203003,0.00,OP-03-02
B622603-5,2023,1,510203003,0.00,OP-03-03
B622603-5,2023,1,510203003,0.00,OP-03-04
B622603-5,2023,1,510203003,0.00,OP-03-05
B622603-5,2023,1,510203003,0.00,OP-04-01
B622603-5,2023,1,510203003,0.00,OP-04-02
B622603-5,2023,1,510203003,0.00,OP-04-03
B622603-5,2023,1,510204001,0.00,AD-01
B622603-5,2023,1,510204001,5400.00,AD-02
B622603-5,2023,1,510204001,8100.00,AD-03
B622603-5,2023,1,510204001,0.00,OP-01
B622603-5,2023,1,510204001,0.00,OP-02-01
B622603-5,2023,1,510204001,0.00,OP-02-02
B622603-5,2023,1,510204001,0.00,OP-02-03
B622603-5,2023,1,510204001,0.00,OP-02-04
B622603-5,2023,1,510204001,0.00,OP-02-05
B622603-5,2023,1,510204001,0.00,OP-02-06
B622603-5,2023,1,510204001,0.00,OP-02-07
B622603-5,2023,1,510204001,0.00,OP-03-01
B622603-5,2023,1,510204001,0.00,OP-03-02
B622603-5,2023,1,510204001,0.00,OP-03-03
B622603-5,2023,1,510204001,0.00,OP-03-04
B622603-5,2023,1,510204001,0.00,OP-03-05
B622603-5,2023,1,510204001,0.00,OP-04-01
B622603-5,2023,1,510204001,0.00,OP-04-02
B622603-5,2023,1,510204001,0.00,OP-04-03
B622603-5,2023,1,510204002,0.00,AD-01
B622603-5,2023,1,510204002,2000.00,AD-02
B622603-5,2023,1,510204002,2280.00,AD-03
B622603-5,2023,1,510204002,0.00,OP-01
B622603-5,2023,1,510204002,0.00,OP-02-01
B622603-5,2023,1,510204002,0.00,OP-02-02
B622603-5,2023,1,510204002,0.00,OP-02-03
B622603-5,2023,1,510204002,0.00,OP-02-04
B622603-5,2023,1,510204002,0.00,OP-02-05
B622603-5,2023,1,510204002,0.00,OP-02-06
B622603-5,2023,1,510204002,0.00,OP-02-07
B622603-5,2023,1,510204002,0.00,OP-03-01
B622603-5,2023,1,510204002,0.00,OP-03-02
B622603-5,2023,1,510204002,0.00,OP-03-03
B622603-5,2023,1,510204002,0.00,OP-03-04
B622603-5,2023,1,510204002,0.00,OP-03-05
B622603-5,2023,1,510204002,0.00,OP-04-01
B622603-5,2023,1,510204002,0.00,OP-04-02
B622603-5,2023,1,510204002,0.00,OP-04-03
B622603-5,2023,1,510204003,0.00,AD-01
B622603-5,2023,1,510204003,2000.00,AD-02
B622603-5,2023,1,510204003,0.00,AD-03
B622603-5,2023,1,510204003,0.00,OP-01
B622603-5,2023,1,510204003,0.00,OP-02-01
B622603-5,2023,1,510204003,0.00,OP-02-02
B622603-5,2023,1,510204003,0.00,OP-02-03
B622603-5,2023,1,510204003,0.00,OP-02-04
B622603-5,2023,1,510204003,0.00,OP-02-05
B622603-5,2023,1,510204003,0.00,OP-02-06
B622603-5,2023,1,510204003,0.00,OP-02-07
B622603-5,2023,1,510204003,0.00,OP-03-01
