B622603-5,510101001,SUELDOS,2023,1,7209.58,0.00,134186.58,OP-02-04
B622603-5,510101001,SUELDOS,2023,1,5648.94,0.00,134186.58,OP-02-05
B622603-5,510101001,SUELDOS,2023,1,5648.94,0.00,134186.58,OP-02-06
B622603-5,510101001,SUELDOS,2023,1,4752.00,0.00,134186.58,OP-02-07
B622603-5,510101001,SUELDOS,2023,1,7370.40,0.00,134186.58,OP-03-01
B622603-5,510101001,SUELDOS,2023,1,6944.18,0.00,134186.58,OP-03-02
B622603-5,510101001,SUELDOS,2023,1,7715.82,0.00,134186.58,OP-03-03
B622603-5,510101001,SUELDOS,2023,1,6332.76,0.00,134186.58,OP-03-04
B622603-5,510101001,SUELDOS,2023,1,3323.96,0.00,134186.58,OP-04-01
B622603-5,510101001,SUELDOS,2023,1,3334.36,0.00,134186.58,OP-04-02
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,250.00,0.00,6000.00,AD-01
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,1000.00,0.00,6000.00,AD-02
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,500.00,0.00,6000.00,AD-03
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,250.00,0.00,6000.00,OP-01
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,250.00,0.00,6000.00,OP-02-02
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,250.00,0.00,6000.00,OP-02-03
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,250.00,0.00,6000.00,OP-02-04
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,250.00,0.00,6000.00,OP-02-05
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,250.00,0.00,6000.00,OP-02-06
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,250.00,0.00,6000.00,OP-02-07
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,500.00,0.00,6000.00,OP-03-01
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,500.00,0.00,6000.00,OP-03-02
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,500.00,0.00,6000.00,OP-03-03
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,500.00,0.00,6000.00,OP-03-04
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,250.00,0.00,6000.00,OP-04-01
B622603-5,510101002,BONFICACIÓN DE LEY,2023,1,250.00,0.00,6000.00,OP-04-02
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,21320.00,0.00,79047.50,AD-01
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,7765.12,0.00,79047.50,AD-02
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,1539.72,0.00,79047.50,AD-03
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,8426.24,0.00,79047.50,OP-01
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,7897.88,0.00,79047.50,OP-02-02
B622603-5,510101003,OTRAS BONIFICACIONES,2023,1,7148.50,0.00,79047.50,OP-02-03
