3,1103,IMPUESTOS POR COBRAR,110301001,ISR EMPLEADOS
3,1103,IMPUESTOS POR COBRAR,110301002,IVA CREDITO
3,1103,IMPUESTOS POR COBRAR,110301003,IVA RETENCION
3,1103,IMPUESTOS POR COBRAR,110301004,ISR TRIMESTRAL POR COBRAR
3,1103,IMPUESTOS POR COBRAR,110301005,IVA EXCENCIONES
3,1104,INVENTARIO,110401001,SELLOS DE CALIDAD
3,1201,ACTIVOS FIJOS,120101001,MOBILIARIO Y EQUIPO
3,1201,ACTIVOS FIJOS,120101002,DEPRECIACION ACUMULADA MOBILIARIO Y EQUIPO
3,1201,ACTIVOS FIJOS,120101003,HARDWARE
3,1201,ACTIVOS FIJOS,120101004,DEPRECIACION ACUMULADA HARDWARE
3,1201,ACTIVOS FIJOS,120101005,SOFTWARE
3,1201,ACTIVOS FIJOS,120101006,AMORTIZACION ACUMULADA SOFTWARE
3,1201,ACTIVOS FIJOS,120101007,MAQUINARIA
3,1201,ACTIVOS FIJOS,120101008,DEPRECIACION ACUMULADA DE MAQUINARIA
3,1201,ACTIVOS FIJOS,120101009,MEJORAS DE OFICINA
3,1201,ACTIVOS FIJOS,120101010,DEPRECIACION ACUMULADA MEJORAS DE OFICINA
3,1201,ACTIVOS FIJOS,120101011,VEHICULOS
3,1201,ACTIVOS FIJOS,120101012,DEPRECIACION ACUMULADA DE VEHICULOS
3,1201,ACTIVOS FIJOS,120101013,CENTROS DE ACOPIO
3,1201,ACTIVOS FIJOS,120101014,DEPRECIACION CENTROS DE ACOPIO
3,1202,GASTOS DIFERIDOS,120201001,VIATICOS INGENIEROS AGRONOMOS
3,1202,GASTOS DIFERIDOS,120201002,ACCESORIOS Y/O REPUESTOS ASPERSORAS
3,1202,GASTOS DIFERIDOS,120201003,INSUMOS ESTABLECIMIENTOS DE HUERTOS
3,1202,GASTOS DIFERIDOS,120201004,"INSUMOS VARIOS POR UNA COMUNIDAD MAS LIMPIA "
3,1202,GASTOS DIFERIDOS,120201005,"INSUMOS VARIOS REFORESTACIÓN (GESTIÓN CO2) "
3,1202,GASTOS DIFERIDOS,120201006,"DESARROLLO EVENTOS DE CAPACITACION REGIONALES "
3,1202,GASTOS DIFERIDOS,120201007,"COMPRA DE BOQUILLAS "
3,1202,GASTOS DIFERIDOS,120201008,"LUPAS DE AUMENTO RECONOCIMIENTO PLAGAS "
3,1202,GASTOS DIFERIDOS,120201009,"PAPEL HIDROSENSIBLE "
3,1202,GASTOS DIFERIDOS,120201010,EQUIPOS DE PROTECCION PERSONAL EPP
3,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS
3,1202,GASTOS DIFERIDOS,120202002,CONGRESO AGRICOLA NACIONAL
3,1202,GASTOS DIFERIDOS,120202003,CROP LIFE
3,1202,GASTOS DIFERIDOS,120202004,MINICENTROS DE ACOPIO
3,1202,GASTOS DIFERIDOS,120202005,CURSOS Y TALLERES
3,1202,GASTOS DIFERIDOS,120202006,REMODELACION CENTROS DE ACOPIO
3,1202,GASTOS DIFERIDOS,120202007,GASTOS DE VIAJE CAMION A
3,1202,GASTOS DIFERIDOS,120202008,GASTOS DE VIAJE CAMION B
3,1202,GASTOS DIFERIDOS,120202009,VIAJES AL EXTERIOR
3,2101,CUENTAS POR PAGAR,210101001,PRESTAMOS BANCARIOS POR PAGAR
3,2101,CUENTAS POR PAGAR,210101002,GASTOS ADMINISTRATIVOS POR PAGAR
3,2101,CUENTAS POR PAGAR,210101003,GASTOS OPERATIVOS POR PAGAR
3,2101,CUENTAS POR PAGAR,210102001,CUOTA LABORAL IGSS
3,2101,CUENTAS POR PAGAR,210102002,CUOTA PATRONAL IGSS
3,2101,CUENTAS POR PAGAR,210102003,ISR 5%
3,2101,CUENTAS POR PAGAR,210102004,IVA DEBITO
3,2101,CUENTAS POR PAGAR,210102005,IVA DEBITO FACTURA ESPECIAL
3,2101,CUENTAS POR PAGAR,210102006,RETENCIONES ISR EMPLEADOS
3,2101,CUENTAS POR PAGAR,210102007,RETENCIONES ISR TERCEROS
3,2101,CUENTAS POR PAGAR,210102008,ISR GANANCIAS DE CAPITAL
3,2101,CUENTAS POR PAGAR,210102009,RETENCIONES ISR NO RESIDENTES
3,2101,CUENTAS POR PAGAR,210103001,PROVISION INDEMNIZACION
3,2101,CUENTAS POR PAGAR,210103002,PROVISION AGUINALDO
3,2101,CUENTAS POR PAGAR,210103003,PROVISION BONO 14
3,2101,CUENTAS POR PAGAR,210103004,PROVISION VACACIONES
3,2101,CUENTAS POR PAGAR,210104001,INGRESOSANTICIPADOS 4 POR MILLAR
3,2101,CUENTAS POR PAGAR,210104002,OTROS INGRESOS ANTICIPADOS
3,2101,CUENTAS POR PAGAR,210104003,ANTICIPO SOBRE VENTAS
3,2101,CUENTAS POR PAGAR,210105001,"FONDOS POR APLICAR ACUMULADO "
3,2101,CUENTAS POR PAGAR,210105002,"FONDOS POR APLICAR CASO JUDICIAL "
3,2101,CUENTAS POR PAGAR,210105003,"FONDOS POR APLICAR PERIODO ACTUAL "
3,3101,PATRIMONIO AGREQUIMA,310101001,PATRIMONIO ACTIVOS FIJOS
3,3101,PATRIMONIO AGREQUIMA,310101002,DONACIONES
3,3101,PATRIMONIO AGREQUIMA,310101003,EXEDENTE ACUMULADO
3,3101,PATRIMONIO AGREQUIMA,310101004,GIFAP
3,3201,RESULTADOS AGREQUIMA,320101001,RESULTADO DE PERIODOS ANTERIORES
3,3201,RESULTADOS AGREQUIMA,320101002,RESULTADO DEL PERIODO
3,3201,RESULTADOS AGREQUIMA,320101091,RESULTADO DEL EJERCICIO 2026
3,3201,RESULTADOS AGREQUIMA,320101092,RESULTADO DEL EJERCICIO 2025
3,3201,RESULTADOS AGREQUIMA,320101093,RESULTADO DEL EJERCICIO 2024
3,3201,RESULTADOS AGREQUIMA,320101094,RESULTADO DEL EJERCICIO 2023
3,3201,RESULTADOS AGREQUIMA,320101095,RESULTADO DEL EJERCICIO 2022
3,3201,RESULTADOS AGREQUIMA,320101096,RESULTADO 2021
3,3201,RESULTADOS AGREQUIMA,320101097,RESULTADO 2020
3,3201,RESULTADOS AGREQUIMA,320101098,RESULTADO 2019
3,3201,RESULTADOS AGREQUIMA,320101099,RESULTADO DEL EJERCICIO
3,4101,INGRESOS Y CUOTAS,410101001,CUOTAS ORDINARIAS ASOCIADOS
3,4101,INGRESOS Y CUOTAS,410101002,CUOTAS EXTRAORDINARIAS ASOCIADOS
3,4101,INGRESOS Y CUOTAS,410102001,FUNDACION MAYAN FIELD
3,4101,INGRESOS Y CUOTAS,410102002,DONACIONES CONVENIOS Y ORGANIZACIONES
3,4101,INGRESOS Y CUOTAS,410102003,DONACIONES EMPRESAS
3,4101,INGRESOS Y CUOTAS,410102004,"CARNETS APLICADORES "
3,4101,INGRESOS Y CUOTAS,410102005,CERTIFICADOS CAMPOLIMPIO
3,4101,INGRESOS Y CUOTAS,410102006,OTRAS DONACIONES
3,4101,INGRESOS Y CUOTAS,410103001,SELLOS DE CALIDAD
3,4101,INGRESOS Y CUOTAS,410103002,"MINICENTROS DE RECOLECCION "
3,4101,INGRESOS Y CUOTAS,410103003,LOCALG.A.P.
3,4101,INGRESOS Y CUOTAS,410103004,VENTA DE PLASTICO RECICLADO
3,4101,INGRESOS Y CUOTAS,410103005,CONGRESO AGRICOLA NACIONAL
3,4101,INGRESOS Y CUOTAS,410103006,"ASESORIAS, CURSOS Y CAPACITACIONES"
3,4101,INGRESOS Y CUOTAS,410103007,VENTA DE ACTIVOS FIJOS
3,4101,INGRESOS Y CUOTAS,410103008,OTROS INGRESOS
3,4101,INGRESOS Y CUOTAS,410104001,CUOTAS 4.5 POR MILLAR
3,4101,INGRESOS Y CUOTAS,410105001,INTERESES BANCARIOS
3,4101,INGRESOS Y CUOTAS,410105002,INTERESES INVERSIONES
3,5101,GASTOS DE PERSONAL,510101001,SUELDOS
3,5101,GASTOS DE PERSONAL,510101002,BONFICACIÓN DE LEY
3,5101,GASTOS DE PERSONAL,510101003,OTRAS BONIFICACIONES
3,5101,GASTOS DE PERSONAL,510101004,AGUINALDO
3,5101,GASTOS DE PERSONAL,510101005,BONO 14
3,5101,GASTOS DE PERSONAL,510101006,PENDIENTE
3,5101,GASTOS DE PERSONAL,510101007,VACACIONES
3,5101,GASTOS DE PERSONAL,510101008,CUOTAS PATRONALES IGSS
3,5101,GASTOS DE PERSONAL,510101009,BENEFICIOS A EMPLEADOS
3,5102,GASTOS GENERALES Y ADMINISTRACION,510201001,ALQUILERES
3,5102,GASTOS GENERALES Y ADMINISTRACION,510201002,ASAMBLEA ANUAL
3,5102,GASTOS GENERALES Y ADMINISTRACION,510201003,CAJA CHICA
3,5102,GASTOS GENERALES Y ADMINISTRACION,510201004,COURIER
3,5102,GASTOS GENERALES Y ADMINISTRACION,510201005,GASTOS VARIOS
3,5102,GASTOS GENERALES Y ADMINISTRACION,510201006,GASTOS DE REORGANIZACION
3,5102,GASTOS GENERALES Y ADMINISTRACION,510201007,IMPUESTO GASTO
3,5102,GASTOS GENERALES Y ADMINISTRACION,510201008,SUPER OFICINA
3,5102,GASTOS GENERALES Y ADMINISTRACION,510201009,PARQUEO
3,5102,GASTOS GENERALES Y ADMINISTRACION,510201010,ATENCIONES A JUNTA DIRECTIVA
3,5102,GASTOS GENERALES Y ADMINISTRACION,510201011,CUENTAS INCOBRABLES
3,5102,GASTOS GENERALES Y ADMINISTRACION,510202001,SERVICIO TELEFONICO E INTERNET
3,5102,GASTOS GENERALES Y ADMINISTRACION,510202002,SERVICIO CELULAR
3,5102,GASTOS GENERALES Y ADMINISTRACION,510202003,SERVICIO ENERGIA ELECTRICA
3,5102,GASTOS GENERALES Y ADMINISTRACION,510203001,PAPEL FOTOCOPIADORA y RENTA DE FOTOCOP.
3,5102,GASTOS GENERALES Y ADMINISTRACION,510203002,TINTA DE IMPRESORAS
3,5102,GASTOS GENERALES Y ADMINISTRACION,510203003,UTILES DE OFICINA
3,5102,GASTOS GENERALES Y ADMINISTRACION,510204001,MANTENIMIENTO EQUIPO DE COMPUTO
3,5102,GASTOS GENERALES Y ADMINISTRACION,510204002,MANTENIMIENTO INSTALACIONES
3,5102,GASTOS GENERALES Y ADMINISTRACION,510204003,MANTENIMIENTO SISTEMA CONTABLE
3,5102,GASTOS GENERALES Y ADMINISTRACION,510205001,DOMINIO PAGINA WEB
3,5102,GASTOS GENERALES Y ADMINISTRACION,510205002,ESPACIO PAGINA WEB
3,5102,GASTOS GENERALES Y ADMINISTRACION,510205003,MEJORAS REDISEÑOS PAGINA WEB
3,5102,GASTOS GENERALES Y ADMINISTRACION,510205004,MANTENIMIENTO PAGINA WEB
3,5102,GASTOS GENERALES Y ADMINISTRACION,510205005,MANTENIMIENTO DE REDES SOCIALES
3,5102,GASTOS GENERALES Y ADMINISTRACION,510205006,CURSO VIRTUAL
3,5102,GASTOS GENERALES Y ADMINISTRACION,510206001,CUOTA ANUAL CROPLIFE
3,5102,GASTOS GENERALES Y ADMINISTRACION,510206002,VERSATEC
3,5102,GASTOS GENERALES Y ADMINISTRACION,510206003,GLOBAL G.A.P.
3,5102,GASTOS GENERALES Y ADMINISTRACION,510206004,EMPRESARIOS POR LA EDUCACION
3,5102,GASTOS GENERALES Y ADMINISTRACION,510206005,CUOTA CAMAGRO
3,5102,GASTOS GENERALES Y ADMINISTRACION,510206006,CUOTA CAMARA DE COMERCIO
3,5102,GASTOS GENERALES Y ADMINISTRACION,510206007,SUSCRIPCION DE DIARIO DE CENTRO AMERICA
3,5102,GASTOS GENERALES Y ADMINISTRACION,510206008,SUSCRIPCION DE EL PERIODICO
3,5102,GASTOS GENERALES Y ADMINISTRACION,510206009,SUSCRIPCION PRENSA LIBRE
3,5102,GASTOS GENERALES Y ADMINISTRACION,510206010,SUSCRIPCIONES VARIAS
3,5102,GASTOS GENERALES Y ADMINISTRACION,510206011,SUSCRIPCION PLATAFORMA CABI
3,5102,GASTOS GENERALES Y ADMINISTRACION,510207001,SEGURO MEDICO
3,5102,GASTOS GENERALES Y ADMINISTRACION,510207002,SEGURO VEHICULOS
3,5102,GASTOS GENERALES Y ADMINISTRACION,510207003,"SEGURO DE RESPONSABILIDAD "
3,5103,LITERATURA Y MATERIAL DE CAPACITACION,510301001,MATERIAL P/CAPACITACION CUIDAGRO
3,5103,LITERATURA Y MATERIAL DE CAPACITACION,510301002,MATERIAL P/CAPACITACION CAMPOLIMPIO
3,5104,VIATICOS PROGRAMA DE EDUCACION,510401001,ALIMENTACION
3,5104,VIATICOS PROGRAMA DE EDUCACION,510401002,HOSPEDAJE
3,5104,VIATICOS PROGRAMA DE EDUCACION,510401003,KILOMETRAJE / COMBUSTIBLE
3,5104,VIATICOS PROGRAMA DE EDUCACION,510401004,MANTENIMIENTO VEHICULOS
3,5104,VIATICOS PROGRAMA DE EDUCACION,510401005,DEPRECIACION VEHICULO
3,5104,VIATICOS PROGRAMA DE EDUCACION,510401006,LEASING VEHICULOS
3,5104,VIATICOS PROGRAMA DE EDUCACION,510401007,TRANSPORTE (TERRESTRE / AEREO)
3,5104,VIATICOS PROGRAMA DE EDUCACION,510401008,"PEAJES "
3,5105,GASTOS DE PROGRAMA CUIDAGRO,510501001,ACCESORIOS Y/O REPUESTOS ASPERSORAS
3,5105,GASTOS DE PROGRAMA CUIDAGRO,510501002,INSUMOS ESTABLECIMIENTOS DE HUERTOS
3,5105,GASTOS DE PROGRAMA CUIDAGRO,510501003,"INSUMOS VARIOS POR UNA COMUNIDAD MAS LIMPIA "
3,5105,GASTOS DE PROGRAMA CUIDAGRO,510501004,"INSUMOS VARIOS REFORESTACIÓN (GESTIÓN CO2) "
3,5105,GASTOS DE PROGRAMA CUIDAGRO,510501005,"DESARROLLO EVENTOS DE CAPACITACION REGIONALES "
3,5105,GASTOS DE PROGRAMA CUIDAGRO,510501006,"COMPRA DE BOQUILLAS "
3,5105,GASTOS DE PROGRAMA CUIDAGRO,510501007,"LUPAS DE AUMENTO RECONOCIMIENTO PLAGAS "
3,5105,GASTOS DE PROGRAMA CUIDAGRO,510501008,"PAPEL HIDROSENSIBLE "
3,5105,GASTOS DE PROGRAMA CUIDAGRO,510501009,EQUIPOS DE PROTECCION PERSONAL EPP
3,5105,GASTOS DE PROGRAMA CUIDAGRO,510501010,MATERIAL P/CAPACITACION PROG.DE EDUCAC.
3,5105,GASTOS DE PROGRAMA CUIDAGRO,510501011,"CURSOS Y TALLERES "
3,5106,GASTOS DE VIAJE AL EXTERIOR,510601001,GASTOS DE VIAJE AL EXTERIOR
3,5107,IMAGEN Y DIVULGACION,510701001,ATENCIONES EMPRESAS ASOCIADAS
3,5107,IMAGEN Y DIVULGACION,510701002,ATENCIONES PERSONAL AGREQUIMA
3,5107,IMAGEN Y DIVULGACION,510701003,CAMPAÑA CONTRABANDO
3,5107,IMAGEN Y DIVULGACION,510701004,CREACION PIEZAS PUBLICITARIAS
3,5107,IMAGEN Y DIVULGACION,510701005,EVENTOS
3,5107,IMAGEN Y DIVULGACION,510701006,GASTOS DE REPRESENTACION
3,5107,IMAGEN Y DIVULGACION,510701007,PARTICIPACION EN FERIAS Y CAMPAÑAS
3,5107,IMAGEN Y DIVULGACION,510701008,PLAN DE COMUNICACIÓN CROP LIFE
3,5107,IMAGEN Y DIVULGACION,510701009,PREMIOS Y RECONOCIMIENTOS
3,5107,IMAGEN Y DIVULGACION,510701010,PROYECTOS
3,5107,IMAGEN Y DIVULGACION,510701011,PUBLICACIONES EN REVISTAS
3,5107,IMAGEN Y DIVULGACION,510701012,PUBLICIDAD EN RADIO
3,5107,IMAGEN Y DIVULGACION,510701013,UNIFORMES
3,5107,IMAGEN Y DIVULGACION,510701014,GASTOS CAMPAÑA AGREQUIMA
3,5107,IMAGEN Y DIVULGACION,510701015,MONITOREOS MEDIOS DE COMUNICACION
3,5107,IMAGEN Y DIVULGACION,510701016,SELLOS DE CALIDAD
3,5107,IMAGEN Y DIVULGACION,510701017,PROYECTO SPMF CROPLIFE
3,5108,AUDITORIA,510801001,AUDITORIA
3,5109,HONORARIOS PROFESIONALES,510901001,HONORARIOS PROFESIONALES
3,5109,HONORARIOS PROFESIONALES,510901002,MENSAJERIA - LIMPIEZA - GUARDIANIA
3,5110,PROGRAMA CAMPOLIMPIO,511001001,ROPA PROTECTORA
3,5110,PROGRAMA CAMPOLIMPIO,511001002,INCINERACION Y ANALISIS
3,5110,PROGRAMA CAMPOLIMPIO,511001003,MANTENIMIENTO DE CENTROS DE ACOPIO
3,5110,PROGRAMA CAMPOLIMPIO,511001004,MANTENIMIENTO DE MAQUINARIA
3,5110,PROGRAMA CAMPOLIMPIO,511001005,REPUESTOS DE MAQUINARIA
3,5110,PROGRAMA CAMPOLIMPIO,511001006,TRANSPORTE ENVASES
3,5110,PROGRAMA CAMPOLIMPIO,511001007,MINICENTROS
3,5110,PROGRAMA CAMPOLIMPIO,511001008,TRANSPORTE MINICENTROS
3,5110,PROGRAMA CAMPOLIMPIO,511001009,INSTALACION DE MINICENTROS
3,5110,PROGRAMA CAMPOLIMPIO,511001010,IMPREVISTOS PROGRAMA DE ENVASES
3,5110,PROGRAMA CAMPOLIMPIO,511001011,GASTOS DE VIAJE Y COMBUSTIBLE CAMIONES
3,5110,PROGRAMA CAMPOLIMPIO,511001012,MANTENIMIENTO CAMIONES
3,5110,PROGRAMA CAMPOLIMPIO,511001013,SERVICIOS TECNICOS
3,5110,PROGRAMA CAMPOLIMPIO,511001014,LEASING MAQUINARIA
3,5111,IMPREVISTOS,511101001,IMPREVISTOS
3,5112,GASTOS APOYO INSTITUCIONES,511201001,CIAT
