B622603-5,1202,GASTOS DIFERIDOS,120202001,ANTICIPOS DE GASTOS,2023,2,0.00,28801.75,-28801.75,0
B622603-5,1102,CUENTAS POR COBRAR,110201001,"A_ADAMA ",2023,2,35000.00,0.00,35000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201002,"A_ARYSTA ",2023,2,5000.00,0.00,5000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201003,"A_BASF DE GUATEMALA ",2023,2,35000.00,0.00,35000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201006,"C_DUWEST GUATEMALA ",2023,2,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201010,"B_BIESTERFELD DE GUATEMALA ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201011,"B_CTL ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201012,"B_ESPORANGIO, S.A. ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201013,"B_FORAGRO ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201014,"B_PROMOAGRO ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201015,"B_QUILUBRISA ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201016,"B_RAINBOW ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201017,"B_TECUN, S.A. ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201019,"C_AGRIAVANCES ",2023,2,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201022,"C_GRUPO DISAGRO ",2023,2,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201023,"C_INCISA ",2023,2,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201024,"C_INSUMOS MODERNOS ",2023,2,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201025,"C_POTENZ ",2023,2,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201026,QUIMICAS STOLLER,2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201027,"C_SUPERSEED ",2023,2,12000.00,0.00,12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201028,"B_VIDAGRO ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201029,"B_STOCKTON S. A. ",2023,2,20000.00,0.00,20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201030,"C_NOVIAGRO, S.A . ",2023,2,12000.00,0.00,12000.00,0
